"","Animal ID","SampleNumber","SetName","SampleType","replicate","Species","Collection Date","SampleWt","Dry_wt Format","Lipid format","CB103 Recovery Format","HCB Conc Format","aHCH Conc Format","bHCH Conc Format","lindane Conc Format","achlor Conc Format","cnona Conc Format","bchlor Conc Format","hept Conc Format","HPE Conc Format","nona3 Conc Format","oxychlor Conc Format","tnona Conc Format","aldrin Conc Format","diel Conc Format","mirex Conc Format","eslf1 Conc Format","cb17 Conc Format","cb18 Conc Format","cb28 Conc Format","cb31 Conc Format","cb33 Conc Format","cb44 Conc Format","cb49 Conc Format","cb52 Conc Format","cb66 Conc Format","cb70 Conc Format","cb74 Conc Format","cb82 Conc Format","cb87 Conc Format","cb95 Conc Format","cb99 Conc Format","cb101 Conc Format","cb105 Conc Format","cb110 Conc Format","cb118 Conc Format","cb128 Conc Format","cb138 Conc Format","cb149 Conc Format","cb151 Conc Format","cb153 Conc Format","cb156 Conc Format","cb158 Conc Format","cb170 Conc Format","cb171 Conc Format","cb177 Conc Format","cb180 Conc Format","cb183 Conc Format","cb187 Conc Format","cb191 Conc Format","cb194 Conc Format","cb195 Conc Format","cb199 Conc Format","cb205 Conc Format","cb206 Conc Format","cb208 Conc Format","cb209 Conc Format","opDDD Conc Format","opdde Conc Format","opDDT Conc Format","ppDDD Conc Format","ppDDE Conc Format","ppDDT Conc Format","Sum CHLDs Conc Format","Sum DDTs Conc Format","Sum HCHs Conc Format","Sum40CBs Conc Format","Total PCBs Conc Format","BDE28 conc format","BDE47 conc format","BDE49 conc format","BDE66 conc format","BDE85 conc format","BDE99 conc format","BDE100 conc format","Br5DE04 conc format","Br5DE05 conc format","BDE153 conc format","BDE154 conc format","Br6DE01 conc format","BDE155 conc format","BDE183 conc format","Br7DE01 conc format","SumBDE conc format","SampleFlag","SampleNote","Task_number","LabStartDate","InstDateCH","NOAA_Set Name","NOAA_SampleNumber","NOAA_Sample Category","NOAA_Sample Type","NOAA_replicate","NOAA_Species Common name","NOAA_Date collected","NOAA_Sample Weight SI","NOAA_Weight % C MS","NOAA_Weight % N MS","NOAA_C_N_RatioMS","NOAA_delta 13C_LipExt","NOAA_delta 15N_LipExt","NOAA_Sample Flag","NOAA_Note","UW_IsoLab ID","UW_Analysis Date","UW_Project","UW_Analysis #","UW_Amount (mg)","UW_Comments","UW_PeakArea N (Vs)","UW_Percent N","UW_Percent N Accuracy","UW_Percent N Precision","UW_Delta N_NotExt","UW_d15N Accuracy","UW_d15N Precision","UW_PeakArea C (Vs)","UW_Percent C","UW_Percent C Accuracy","UW_Percent C Precision","UW_Delta C_NotExt","UW_d13C Accuracy","UW_d13C Precision"
"48","16MA12-TM9828A","119-3962","PS3498","Tissue - muscle","original","Blackmouth chinook",2016-03-05,2.251,26.7292126563649,6.34131542823381,105,"1.1000000000000001","0.21","0.31","< 0.15","0.46","0.34","< 0.15","< 0.15","< 0.15","< 0.15","0.22","0.83","< 0.15","0.5","< 0.15","< 0.15","< 0.15","0.23","0.46","0.44","0.17","0.56999999999999995","0.66","1.3","0.54","0.74","0.38","< 0.15","0.46","1.6","1.9","2.9","0.66","1.9","1.8","0.62","3.9","2.4","0.77","5.0999999999999996","0.2","0.28999999999999998","0.51","0.21","0.49","1.2","0.53","1.7","< 0.15","< 0.15","< 0.15","0.19","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","0.81","4.5","0.23","1.8","5.5","0.51","35","45","< 0.15","3.3","0.69","< 0.15","< 0.15","0.96","0.63","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","< 0.15","5.6",NA,NA,"PS16BlkChnB",2017-05-17,2017-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,20170420,"2016 Blackmouth",86181,0.616,NA,183.888,11.3228,-0.1151,0.14484,15.8794,-0.038889,0.082884,158.421,54.0259,0.18197,0.61283,-19.5471,-0.021098,0.035562
"47","16MA12-TM9828A","119-3963","PS3498","Tissue - muscle","duplicate","Blackmouth chinook",2016-03-05,2.069,26.45568568818,6.23554355855075,103,"1.1000000000000001","0.22","0.3","< 0.18","0.46","0.38","< 0.18","< 0.18","< 0.18","< 0.18","0.18","0.83","< 0.18","0.51","< 0.18","< 0.18","< 0.18","0.27","0.53","0.53","0.19","0.62","0.68","1.4","0.54","0.78","0.4","< 0.18","0.45","1.7","2","3","0.7","2","1.9","0.67","4.0999999999999996","2.4","0.79","5.3","0.2","0.28999999999999998","0.54","0.22","0.5","1.2","0.56999999999999995","1.8","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","0.81","4.5999999999999996","0.23","1.8","5.7","0.51","36","47","< 0.18","3.4","0.72","< 0.18","< 0.18","0.95","0.67","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","5.8",NA,NA,"PS16BlkChnB",2017-05-17,2017-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,20170420,"2016 Blackmouth",86181,0.616,NA,183.888,11.3228,-0.1151,0.14484,15.8794,-0.038889,0.082884,158.421,54.0259,0.18197,0.61283,-19.5471,-0.021098,0.035562
"49","16MA12-TM9828A","119-3964","PS3498","Tissue - muscle","triplicate","Blackmouth chinook",2016-03-05,2.118,27.0512182993535,6.37736689836618,103,"1.2","< 0.19","0.3","< 0.19","0.43","0.37","< 0.19","< 0.19","< 0.20","< 0.19","0.21","0.84","< 0.19","0.53","< 0.20","< 0.19","< 0.19","0.27","0.51","0.51","0.21","0.6","0.68","1.4","0.54","0.77","0.4","< 0.19","0.48","1.7","1.9","3","0.76","2","1.8","0.63","4.0999999999999996","2.4","0.79","5.3","0.21","0.31","0.5","0.21","0.49","1.2","0.54","1.7","< 0.20","< 0.20","< 0.20","0.23","< 0.20","< 0.19","< 0.20","< 0.19","< 0.19","< 0.20","< 0.19","0.82","4.5999999999999996","0.23","1.9","5.7","0.3","36","47","< 0.19","3.3","0.67","< 0.20","< 0.19","0.9","0.63","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.20","< 0.20","< 0.20","5.6",NA,NA,"PS16BlkChnB",2017-05-17,2017-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,20170420,"2016 Blackmouth",86181,0.616,NA,183.888,11.3228,-0.1151,0.14484,15.8794,-0.038889,0.082884,158.421,54.0259,0.18197,0.61283,-19.5471,-0.021098,0.035562
"165",NA,"119-3965","PS3498","SRM 1947",NA,NA,NA,1.215,26.8474215842636,9.54507918900598,112,"5.7","1.1000000000000001","< 0.24","< 0.24","39","56","11","< 0.24","12","8.8000000000000007","22","110","< 0.24","58","4.4000000000000004","< 0.24","0.6","2.5","13","11","0.66","19","25","33","64","52","29","3.1","26","32","70","82","57","84","93","36","210","66","18","230","14","15","33","10","22","72","24","61","1.5","13","4.7","19","0.85","6","3.1","2.2000000000000002","4.4000000000000004","4","17","35","750","57","260","870","1.1000000000000001","1600","2000","2.8","63","5.6","2.6","< 0.24","18","16","< 0.24","0.24","4.2","6","< 0.24","0.52","< 0.24","< 0.24","120",NA,NA,"PS16BlkChnB",2017-05-17,2017-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,"119-3966","PS3498","Method Blank",NA,NA,NA,2.1389,NA,0,100,"< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< LOQ","< LOQ","< LOQ","< LOQ","< LOQ","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< 0.21","< LOQ",NA,NA,"PS16BlkChnB",2017-05-17,2017-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","16MA12-TM9830A","119-3969","PS3499","Tissue - muscle",NA,"Blackmouth chinook",2016-03-05,2.017,25.6324047390329,6.62934441819965,106,"1.2","0.25","0.31","< 0.16","0.51","0.46","< 0.16","< 0.16","< 0.16","< 0.16","0.28999999999999998","0.95","< 0.16","0.53","< 0.16","< 0.16","0.37","1","1.3","1.3","0.74","0.82","0.81","1.7","0.75","1.1000000000000001","0.5","0.2","0.8","1.9","2.2000000000000002","3.5","0.86","2.7","2.2000000000000002","0.9","4.7","2.8","0.92","6.2","0.28999999999999998","0.33","0.69","0.26","0.68","1.6","0.76","2.4","< 0.16","0.2","< 0.16","0.32","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","0.92","5.7","0.28000000000000003","2.2000000000000002","6.9","0.56000000000000005","48","59","0.21","5.2","1.2","< 0.16","< 0.16","2.7","0.98","< 0.16","< 0.16","0.17","0.21","< 0.16","< 0.16","< 0.16","< 0.16","11",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,20170420,"2016 Blackmouth",86182,0.536,NA,155.544,11.0141,-0.1151,0.14484,15.9455,-0.038889,0.082884,138.693,54.3878,0.18197,0.61283,-19.9261,-0.021098,0.035562
"52","16MA12-TM9840A","119-3970","PS3499","Tissue - muscle",NA,"Blackmouth chinook",2016-03-05,2.007,24.2071197411003,4.25068013604119,102,"1","0.2","0.23","< 0.17","0.41","0.41","< 0.17","< 0.17","< 0.17","< 0.17","0.39","0.89","< 0.17","0.31","< 0.17","< 0.17","0.36","0.93","1.1000000000000001","1.1000000000000001","0.64","0.77","0.77","1.5","0.7","0.98","0.47","0.2","0.74","1.8","2.1","3.4","0.83","2.5","2.1","0.85","4.8","2.8","0.93","6.3","0.27","0.35","0.72","0.27","0.72","1.7","0.81","2.5","< 0.17","0.28999999999999998","< 0.17","0.39","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","0.94","5.6","0.28999999999999998","2.1","6.9","0.43","47","59","0.23","4.9000000000000004","1.1000000000000001","< 0.17","< 0.17","2.4","0.99","< 0.17","< 0.17","< 0.17","0.21","< 0.17","< 0.17","< 0.17","< 0.17","9.8000000000000007",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,20170420,"2016 Blackmouth",86183,0.539,NA,171.001,12.0367,-0.1151,0.14484,15.7949,-0.038889,0.082884,133.607,52.1106,0.18197,0.61283,-18.6504,-0.021098,0.035562
"53","16MA12-TM9841A","119-3971","PS3499","Tissue - muscle",NA,"Blackmouth chinook",2016-03-05,2.002,26.372239747634,6.89492694731687,110,"1.4","0.24","0.35","< 0.17","0.54","0.56000000000000005","< 0.16","< 0.17","0.17","< 0.17","0.4","1.1000000000000001","< 0.17","0.57999999999999996","< 0.17","< 0.17","0.28999999999999998","0.77","1.2","1.2","0.61","0.9","0.96","1.9","0.89","1.2","0.57999999999999996","0.24","0.92","2.4","2.8","4.3","1.1000000000000001","3.1","2.7","1.1000000000000001","6.3","3.7","1.2","8.3000000000000007","0.35","0.45","0.9","0.34","0.87","2","0.94","3","< 0.17","0.26","< 0.17","0.4","< 0.17","0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","1.2","7","0.31","2.8","8.5","0.59","58","74","0.28000000000000003","6.3","1.4","0.18","< 0.17","3","1.3","< 0.17","< 0.17","0.2","0.24","< 0.17","< 0.17","< 0.17","< 0.17","13",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,20170420,"2016 Blackmouth",86184,0.667,NA,195.243,11.1004,-0.1151,0.14484,16.0982,-0.038889,0.082884,172.169,54.208,0.18197,0.61283,-19.6235,-0.021098,0.035562
"121","16MA9-TM4425A","119-3972","PS3499","Tissue - muscle",NA,"Blackmouth chinook",2016-11-05,2.017,35.7051691129546,16.8231288220711,108,"1.4","0.78","0.95","< 0.16","0.57999999999999996","0.41","< 0.16","< 0.16","0.27","< 0.16","0.37","0.93","< 0.16","1","< 0.16","< 0.16","0.5","1.3","1.5","1.6","0.93","1","1.1000000000000001","2","0.93","1.3","0.56999999999999995","0.26","0.97","2.5","2.4","4.0999999999999996","0.94","3","2.4","0.91","5.3","3.5","1.1000000000000001","6.8","0.28999999999999998","0.4","0.71","0.28000000000000003","0.72","1.7","0.79","2.4","< 0.16","< 0.16","< 0.16","0.4","< 0.16","< 0.16","< 0.16","< 0.16","0.21","< 0.16","< 0.16","1.1000000000000001","6.1","0.35","2.6","7.8","1.7","55","67","0.27","5.9","1.3","0.17","< 0.16","3.2","1.2","< 0.16","< 0.16","0.17","0.25","< 0.16","< 0.16","< 0.16","< 0.16","12",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,"ST3507","130-24912A","Fish","Tissue - muscle",NA,"Chinook salmon",2016-11-05,0.277,46.8999619807697,14.0297022446534,3.34290501415614,-16.1588165008218,15.6847720532956,NA,NA,371,20170420,"2016 Blackmouth",86199,0.62,NA,128.952,7.9009,-0.1151,0.14484,15.6157,-0.038889,0.082884,179.804,60.8942,0.18197,0.61283,-19.8296,-0.021098,0.035562
"135","16MA9-TM9807A","119-3973","PS3499","Tissue - muscle","original","Blackmouth chinook",2016-02-20,2.014,25.7283950617284,4.13820890847168,105,"1","< 0.17","0.26","< 0.18","0.3","0.25","< 0.17","< 0.18","< 0.18","< 0.18","0.2","0.61","< 0.18","0.33","< 0.18","< 0.18","0.21","0.52","0.67","0.69","0.39","0.36","0.32","0.62","0.38","0.5","0.26","< 0.17","0.32","0.64","0.75","1.3","0.38","0.96","0.91","0.34","2","1","0.33","2.5","< 0.18","< 0.18","0.3","< 0.18","0.26","0.73","0.3","0.91","< 0.18","< 0.18","< 0.18","0.21","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","0.61","4.8","0.23","1.4","5.6","0.26","19","24","< 0.17","2.4","0.45","< 0.18","< 0.18","0.79","0.61","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","4.3",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,20170420,"2016 Blackmouth",86202,0.627,NA,199.514,12.0661,-0.1151,0.14484,15.5438,-0.038889,0.082884,156.674,52.4951,0.18197,0.61283,-17.9115,-0.021098,0.035562
"134","16MA9-TM9807A","119-3975","PS3499","Tissue - muscle","duplicate","Blackmouth chinook",2016-02-20,2.018,25.5586364377752,4.29894939377522,106,"1","0.19","0.26","< 0.18","0.31","0.26","< 0.17","< 0.18","< 0.18","< 0.18","0.27","0.59","< 0.18","0.24","< 0.18","< 0.18","0.23","0.6","0.75","0.77","0.45","0.37","0.34","0.65","0.41","0.52","0.27","< 0.18","0.35","0.65","0.8","1.3","0.38","1","0.94","0.36","2.2000000000000002","1.1000000000000001","0.33","2.6","< 0.18","< 0.18","0.33","< 0.18","0.28000000000000003","0.74","0.31","0.93","< 0.18","< 0.18","< 0.18","0.26","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","0.63","5.0999999999999996","0.25","1.4","6","0.45","20","26","< 0.18","2.8","0.44","< 0.18","< 0.18","1.1000000000000001","0.64","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","5",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,20170420,"2016 Blackmouth",86202,0.627,NA,199.514,12.0661,-0.1151,0.14484,15.5438,-0.038889,0.082884,156.674,52.4951,0.18197,0.61283,-17.9115,-0.021098,0.035562
"21","16MA10-TW9866A","119-3976","PS3499","Tissue - whole body",NA,"Blackmouth chinook",2016-10-06,2.01,31.0894745677354,10.6049757158694,107,"0.83","0.52","0.6","< 0.16","0.26","0.22","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","0.53","< 0.16","0.45","< 0.16","< 0.16","0.4","1","1.1000000000000001","1.2","0.72","0.51","0.42","0.82","0.49","0.65","0.33","< 0.16","0.44","0.8","0.99","1.7","0.51","1.2","1.2","0.44","2.6","1.3","0.44","3","< 0.16","0.18","0.39","< 0.16","0.35","0.85","0.33","1.1000000000000001","< 0.16","< 0.16","< 0.16","0.31","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","0.6","4.8","0.22","1","5.7","1.1000000000000001","26","32","< 0.16","3.4","0.66","< 0.16","< 0.16","1","0.87","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","< 0.16","6",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,20170507,"2016 Blackmouth",86520,0.515,NA,113.973,8.6503,-0.0054384,0.14064,15.5474,-0.08847,0.057227,136.508,55.9895,0.4081,0.52474,-19.5514,-0.0013715,0.05281
"22","16MA10-TW9867A","119-3977","PS3499","Tissue - whole body",NA,"Blackmouth chinook",2016-10-06,2.017,23.0604601391118,2.24099239186362,109,"0.43","< 0.22","< 0.23","< 0.23","< 0.23","< 0.22","< 0.22","< 0.23","< 0.23","< 0.23","< 0.23","0.3","< 0.23","< 0.23","< 0.23","< 0.23","0.3","0.78","0.72","0.76","0.48","0.25","< 0.23","0.33","0.23","0.31","< 0.23","< 0.23","< 0.23","0.25","0.39","0.63","< 0.23","0.53","0.57999999999999996","0.27","1.5","0.59","< 0.23","1.9","< 0.23","< 0.23","0.28999999999999998","< 0.23","0.23","0.73","0.3","0.87","< 0.23","< 0.23","< 0.23","0.24","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.22","1.8","< 0.23","0.3","1.8","< LOQ","13","18","< 0.22","1.3","< 0.23","< 0.23","< 0.23","2","0.47","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","< 0.23","3.8",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,20170507,"2016 Blackmouth",86522,0.478,NA,163.073,13.1585,-0.0054384,0.14064,15.7729,-0.08847,0.057227,110.911,49.282,0.4081,0.52474,-18.3376,-0.0013715,0.05281
"23","16MA10-TW9868A","119-3978","PS3499","Tissue - whole body",NA,"Blackmouth chinook",2016-10-06,2.011,31.8878382784479,11.0585220471121,112,"0.88","0.43","0.55000000000000004","< 0.18","0.42","0.34","< 0.18","< 0.18","< 0.18","< 0.18","0.22","0.77","< 0.18","0.57999999999999996","< 0.18","< 0.18","0.34","0.89","1.1000000000000001","1.2","0.7","0.74","0.91","1.5","0.7","1","0.49","< 0.18","0.83","1.8","2.2000000000000002","3.7","0.86","2.4","2.4","0.78","5.3","2.6","0.99","6.9","0.27","0.4","0.75","0.27","0.65","1.7","0.78","2.2999999999999998","< 0.18","< 0.18","< 0.18","0.43","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","< 0.18","0.83","4.5","0.35","1.7","5.7","0.98","48","62","0.24","4.9000000000000004","0.87","< 0.18","< 0.18","1.8","1.1000000000000001","< 0.18","< 0.18","< 0.18","0.19","< 0.18","< 0.18","< 0.18","< 0.18","9.1",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,20170507,"2016 Blackmouth",86523,0.615,NA,141.662,8.9262,-0.0054384,0.14064,15.3198,-0.08847,0.057227,161.885,55.3936,0.4081,0.52474,-18.8866,-0.0013715,0.05281
"24","16MA10-TW9869A","119-3979","PS3499","Tissue - whole body",NA,"Blackmouth chinook",2016-10-06,2.004,23.5078534031413,3.77494388889362,111,"0.56000000000000005","< 0.17","0.19","< 0.17","0.36","0.36","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","0.81","< 0.17","0.27","< 0.17","< 0.17","0.37","0.92","1.1000000000000001","1.1000000000000001","0.63","0.69","0.88","1.4","0.81","1","0.48","0.21","0.89","2","2.4","3.9","1.1000000000000001","2.8","2.7","0.99","6.4","3.7","1.1000000000000001","8.1","0.37","0.48","0.97","0.32","0.8","2.1","0.93","2.7","< 0.17","0.25","< 0.17","0.6","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","0.8","4.8","0.36","1.5","6","0.19","55","70","0.25","5.3","0.56999999999999995","0.21","< 0.17","3.5","1.2","< 0.17","< 0.17","0.18","0.24","< 0.17","< 0.17","< 0.17","< 0.17","12",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,20170507,"2016 Blackmouth",86524,0.505,NA,167.274,12.7658,-0.0054384,0.14064,15.1607,-0.08847,0.057227,118.001,49.5419,0.4081,0.52474,-16.5306,-0.0013715,0.05281
"25","16MA10-TW9870A","119-3980","PS3499","Tissue - whole body",NA,"Blackmouth chinook",2016-10-12,2.006,30.3091738469336,10.023967174852,105,"0.98","0.51","0.56999999999999995","< 0.19","0.44","0.39","< 0.19","< 0.19","< 0.19","< 0.19","0.35","0.84","< 0.19","0.57999999999999996","< 0.19","< 0.19","0.36","0.96","1.2","1.2","0.74","0.8","0.95","1.6","0.72","1","0.49","< 0.19","0.9","1.9","2.4","4","1","2.5","2.6","0.89","6.1","2.9","1.1000000000000001","8.1","0.34","0.47","0.89","0.34","0.77","2.2000000000000002","0.92","2.6","< 0.20","0.35","< 0.19","1.3","< 0.19","0.2","< 0.19","< 0.19","< 0.19","< 0.20","< 0.19","0.93","5.2","0.45","2","6.6","1.1000000000000001","55","70","0.23","4.9000000000000004","0.79","< 0.20","< 0.19","1.8","1.2","< 0.19","< 0.19","0.21","0.24","< 0.19","< 0.19","< 0.19","< 0.19","9.4",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,20170523,"2016 Blackmouth",87288,0.608,NA,137.201,8.7751,-0.14226,0.073505,15.4731,-0.049036,0.080155,158.202,55.1555,0.16677,0.32965,-19.1259,-0.024476,0.084732
"26","16MA10-TW9871A","119-3981","PS3499","Tissue - whole body",NA,"Blackmouth chinook",2016-10-12,2.004,29.1893623838513,9.368906038191,111,"1","0.43","0.53","< 0.17","0.34","0.26","< 0.17","< 0.17","< 0.17","< 0.17","0.25","0.67","< 0.17","0.52","< 0.17","< 0.17","0.32","0.84","1","1.1000000000000001","0.67","0.63","0.64","1.2","0.59","0.83","0.37","< 0.17","0.62","1.4","1.4","2.5","0.63","1.8","1.5","0.54","3.5","2.1","0.67","4.3","0.17","0.24","0.48","< 0.17","0.41","1","0.47","1.4","< 0.17","< 0.17","< 0.17","0.39","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","0.66","5.5","0.25","1.5","6.5","0.96","34","42","< 0.17","3","0.44","< 0.17","< 0.17","1.5","0.67","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","< 0.17","5.6",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,20170523,"2016 Blackmouth",87289,0.514,NA,116.679,8.84,-0.14226,0.073505,14.9894,-0.049036,0.080155,134.177,55.368,0.16677,0.32965,-19.8335,-0.024476,0.084732
"153",NA,"119-3982","PS3499","SRM 1947",NA,NA,NA,1.005,27.4106364428945,10.1519917876022,116,"5.8","1.2","< 0.28","0.35","40","62","11","< 0.28","13","9.4","23","120","< 0.28","67","5","< 0.28","0.92","3.4","14","12","1.4","20","25","35","66","55","31","3.3","28","31","72","86","55","87","100","41","210","69","19","220","16","14","39","11","25","81","26","68","1.6","16","5.6","20","1.1000000000000001","8.5","3.6","3","4.3","3.9","18","37","660","59","280","780","1.5","1600","2000","2.9","80","8","3.5","< 0.28","39","25","0.38","0.38","6.7","10","< 0.28","1.1000000000000001","< 0.28","0.34","180",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",NA,"119-3983","PS3499","Method Blank",NA,NA,NA,2.0105,NA,0.0306777490775,105,"< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","0.2","0.23","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< LOQ","< LOQ","< LOQ","0.43","0.41","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< 0.19","< LOQ",NA,NA,"PS16BlkChnB",2017-06-05,2017-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
